"","1A","2A","3A","4A","5A","6A","7A","8A","9A","10A","11A","12A","13A","14A","15A","16A","17A","18A","19A","20A","21A","1B","2B","3B","5B","6B","7B","8B","9B","10B","11B","12B","13B","14B","15B","16B","17B","18B","19B","20B","21B"
"FBgn0267947",2.11302235212803,0,0,0,0,0.861156550989013,1.01413123941049,0,0,0.845157521373625,0.837282671963711,0,0,0,0,0.677718754079291,0,0,0,0,0.885203458129953,0,0,0,0,0,0,0.890147187510613,0,0,0,0,0,0,0,0,0,0,0,1.29893801605152,0
"FBgn0267948",2.11302235212803,3.08047818987027,1.02528208843514,2.301033373177,3.11295985854441,4.30578275494506,4.05652495764196,0.95224530582703,4.0237546908763,2.53547256412087,1.67456534392742,3.21073997955306,3.54829333606996,5.1242862015177,1.13765541059452,3.38859377039645,2.49337214221916,0.940859593486448,3.04448506041083,1.14655513957725,2.65561037438986,2.81690659080598,1.16991829801923,4.62245799644833,6.81925318472558,4.97122331082916,5.56334713841972,0.890147187510613,0,2.28101698304839,2.60952574779093,0,4.48071429848849,2.0448770350784,3.04723517423273,4.40844947687886,3.26887786418897,5.35289695090054,3.24684703215082,0,2.75505877757658
"FBgn0267949",3.16953352819204,4.10730425316035,4.10112835374056,2.301033373177,5.18826643090736,12.9173482648352,5.07065619705245,5.71347183496218,6.03563203631444,5.07094512824175,2.51184801589113,0,0.88707333401749,2.56214310075885,4.55062164237808,4.74403127855503,6.23343035554791,3.76343837394579,3.04448506041083,4.58622055830898,0.885203458129953,1.87793772720399,2.33983659603846,2.31122899822416,5.57938896932093,0,2.22533885536789,1.78029437502123,6.20656011221624,1.14050849152419,1.30476287389546,10.8329581907469,4.48071429848849,2.0448770350784,1.52361758711636,2.64506968612731,3.26887786418897,1.78429898363351,1.94810821929049,2.59787603210303,2.75505877757658
"FBgn0267950",10.5651117606401,7.18778244303062,12.3033850612217,6.903100119531,6.22591971708883,9.47272206087914,19.2684935487993,17.1404155048865,14.083141418067,8.45157521373625,6.69826137570968,9.63221993865918,8.8707333401749,6.40535775189713,6.82593246356711,15.5875313438237,4.98674428443833,10.3494555283509,9.89457644633521,9.17244111661797,3.54081383251981,8.45071977241794,10.5292646821731,4.62245799644833,14.2584384771535,10.9366912838242,7.78868599378761,12.4620606251486,3.72393606732974,5.70254245762097,14.3523916128501,4.81464808477642,8.96142859697697,1.0224385175392,15.2361758711636,2.64506968612731,6.53775572837793,3.56859796726702,5.1949552514413,6.49469008025758,4.13258816636486
"FBgn0267951",2.11302235212803,8.21460850632071,3.07584626530542,2.301033373177,5.18826643090736,7.75040895890111,3.04239371823147,7.61796244661624,4.0237546908763,4.22578760686812,9.21010939160082,8.56197327880816,4.43536667008745,1.28107155037943,3.41296623178356,4.74403127855503,6.23343035554791,5.64515756091869,3.04448506041083,2.29311027915449,3.54081383251981,2.81690659080598,3.50975489405769,5.77807249556041,3.71959264621395,3.97697864866333,12.2393637045234,2.67044156253184,1.24131202244325,7.98355944066936,5.21905149558186,4.81464808477642,4.48071429848849,8.1795081403136,1.52361758711636,5.29013937225463,4.90331679628345,2.67644847545027,3.24684703215082,5.19575206420606,4.13258816636486
"FBgn0267952",1.05651117606401,2.05365212658018,0,0,0,0,0,0.95224530582703,0,0.845157521373625,0,1.07024665985102,0.88707333401749,0,0,0.677718754079291,0,0,0.761121265102709,0,0,0,0,0,0.619932107702326,0,0,2.67044156253184,0,0,0,0,0,0,1.52361758711636,0,0,0.892149491816756,0.649369406430163,1.29893801605152,0
"FBgn0267953",0,0,0,0,0,0,0,0,0,0,0,0,1.77414666803498,0,0,0,0,0,0,0,0.885203458129953,0.938968863601993,0,0,0,0,1.11266942768394,0,0,0,0,0,0,0,1.52361758711636,0,0,0,0.649369406430163,0,0
"FBgn0267954",1.05651117606401,1.02682606329009,1.02528208843514,0,0,0,0,0,0,0.845157521373625,1.67456534392742,2.14049331970204,0,0,0,0,0,0,0,0,0.885203458129953,0.938968863601993,1.16991829801923,0,0,1.98848932433167,2.22533885536789,1.78029437502123,0,0,0,0,0,0,0,0.440844947687886,0.817219466047241,0.892149491816756,1.29873881286033,0,0
"FBgn0267955",1.05651117606401,3.08047818987027,3.07584626530542,2.301033373177,5.18826643090736,1.72231310197803,3.04239371823147,4.76122652913515,5.02969336359537,1.69031504274725,3.34913068785484,1.07024665985102,7.09658667213992,1.28107155037943,5.68827705297259,4.06631252447574,2.49337214221916,0.940859593486448,5.32784885571896,1.14655513957725,3.54081383251981,5.63381318161196,7.01950978811538,2.31122899822416,3.71959264621395,2.9827339864975,6.67601656610366,6.23103031257429,2.48262404488649,3.42152547457258,1.30476287389546,3.61098606358231,1.4935714328295,6.1346311052352,4.57085276134909,3.52675958150309,1.63443893209448,4.46074745908378,1.94810821929049,5.19575206420606,5.51011755515315
"FBgn0267956",12.6781341127682,14.3755648860612,17.4297955033974,12.6556835524735,11.4141861479962,16.3619744687912,10.1413123941049,10.4746983640973,13.077202745348,16.9031504274725,19.2575014551653,16.0536998977653,16.8543933463323,8.96750085265598,14.7895203377287,16.9429688519823,12.4668607110958,13.1720343088103,13.7001827718488,5.73277569788623,8.85203458129953,7.51175090881595,17.5487744702884,15.0229884884571,19.8378274464744,12.9251806081558,18.915380270627,18.6930909377229,16.1370562917622,4.56203396609678,9.13334011726825,15.6476062755234,16.4292857611245,8.1795081403136,19.8070286325127,5.73098431994252,13.0755114567559,11.5979433936178,15.5848657543239,11.6904421444636,15.1528232766712
"FBgn0267957",17.9606899930882,19.5096952025117,12.3033850612217,20.709300358593,19.715412437448,17.2231310197803,13.1837061123364,13.3314342815784,11.0653253999098,16.9031504274725,15.9083707673105,17.1239465576163,12.4190266762449,15.3728586045531,19.3401419801068,18.9761251142201,7.48011642665749,9.40859593486448,14.4613040369515,12.6121065353497,6.19642420690967,17.8404084084379,18.7186927683077,5.77807249556041,12.3986421540465,18.8906485811508,22.2533885536789,17.8029437502123,13.6544322468757,6.84305094914517,11.7428658650592,15.6476062755234,14.935714328295,11.2468236929312,7.61808793558182,10.5802787445093,6.53775572837793,10.7057939018011,9.09117169002228,10.3915041284121,5.51011755515315
"FBgn0267958",12.6781341127682,10.2682606329009,6.15169253061083,4.602066746354,12.4518394341777,8.61156550989013,8.11304991528392,9.5224530582703,14.083141418067,4.22578760686812,6.69826137570968,2.14049331970204,9.75780667419239,11.5296439534148,7.96358787416163,8.81034380303078,6.23343035554791,13.1720343088103,15.2224253020542,2.29311027915449,10.6224414975594,6.57278204521395,16.3788561722692,18.4898319857933,12.3986421540465,8.94820195949249,7.78868599378761,12.4620606251486,6.20656011221624,9.12406793219356,3.91428862168639,6.01831010597052,11.948571462636,4.0897540701568,3.04723517423273,5.29013937225463,9.80663359256689,11.5979433936178,7.14306347073179,3.89681404815455,2.75505877757658
"FBgn0267959",25.3562682255363,24.6438255189621,28.7078984761839,14.9567169256505,17.640105865085,18.0842875707693,16.2260998305678,28.5673591748109,26.1544054906959,21.1289380343406,25.1184801589113,16.0536998977653,23.0639066844547,20.4971448060708,14.7895203377287,26.4310314090923,21.1936632088629,16.9354726827561,25.8781230134921,28.6638784894311,23.0152899113788,23.4742215900498,26.9081208544423,17.3342174866812,20.4577595541767,18.8906485811508,23.3660579813628,15.1325021876804,23.5849284264217,20.5291528474355,18.2666802345365,36.1098606358231,14.935714328295,20.448770350784,27.4251165680946,20.7197125413306,23.69936451537,23.1958867872357,24.6760374443462,41.5660165136485,28.928117164554
"FBgn0267960",14.7911564648962,22.5901733923819,19.4803596802676,10.3546501792965,12.4518394341777,12.0561917138462,17.2402310699783,9.5224530582703,11.0653253999098,16.9031504274725,19.2575014551653,18.1941932174673,13.3061000102624,3.84321465113828,7.96358787416163,16.9429688519823,11.2201746399862,18.817191869729,4.56672759061625,13.758661674927,15.0484587882092,17.8404084084379,14.0390195762308,15.0229884884571,17.3580990156651,11.93093594599,22.2533885536789,15.1325021876804,11.1718082019892,11.4050849152419,22.1809688562229,20.4622543602998,14.935714328295,7.1570696227744,12.1889406969309,14.9887282213881,11.4410725246614,8.92149491816756,9.09117169002228,9.09256611236061,9.64270572151801
"FBgn0267961",12.6781341127682,4.10730425316035,4.10112835374056,6.903100119531,5.18826643090736,5.16693930593408,6.08478743646294,5.71347183496218,4.0237546908763,5.07094512824175,5.86097870374597,6.42147995910612,2.66122000205247,2.56214310075885,5.68827705297259,10.1657813111894,2.49337214221916,5.64515756091869,5.32784885571896,2.29311027915449,2.65561037438986,6.57278204521395,5.84959149009615,8.08930149378457,7.43918529242791,8.94820195949249,7.78868599378761,10.6817662501274,2.48262404488649,5.70254245762097,5.21905149558186,3.61098606358231,4.48071429848849,6.1346311052352,7.61808793558182,8.37605400606983,4.90331679628345,1.78429898363351,3.24684703215082,3.89681404815455,2.75505877757658
"FBgn0267962",5.28255588032006,10.2682606329009,9.22753879591625,9.204133492708,7.2635730032703,9.47272206087914,19.2684935487993,8.57020775244327,17.1009574362243,10.1418902564835,11.7219574074919,12.8429599182122,9.75780667419239,6.40535775189713,10.2388986953507,16.265250097903,13.7135467822054,5.64515756091869,12.939061506746,4.58622055830898,7.08162766503962,10.3286574996219,23.3983659603846,13.867373989345,17.3580990156651,6.95971263516083,5.56334713841972,12.4620606251486,1.24131202244325,15.9671188813387,5.21905149558186,14.4439442543293,13.4421428954655,8.1795081403136,9.14170552269819,6.61267421531829,8.98941412651965,8.0293454263508,5.84432465787147,5.19575206420606,5.51011755515315
"FBgn0267963",0,0,0,0,1.03765328618147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0267965",1.05651117606401,0,0,3.4515500597655,2.07530657236294,0.861156550989013,0,0.95224530582703,1.00593867271907,0.845157521373625,1.67456534392742,0,0,1.28107155037943,0,0,1.24668607110958,0,0,2.29311027915449,0,0.938968863601993,0,1.15561449911208,0.619932107702326,0,0,0.890147187510613,0,0,0,1.2036620211941,0,1.0224385175392,0,0.440844947687886,0,1.78429898363351,0,0,0
"FBgn0267966",0,0,0,1.1505166865885,0,0,0,0,0,0,0,0,0,0,0,0,1.24668607110958,0,0,0,0,0,0,0,0,0.994244662165833,2.22533885536789,0.890147187510613,1.24131202244325,0,0,1.2036620211941,1.4935714328295,0,1.52361758711636,0,0.817219466047241,0.892149491816756,0,0,1.37752938878829
"FBgn0267967",937.125413168779,822.487676695361,877.641467700479,761.642046521587,911.059585267332,582.141828468572,975.594252312892,987.47838214263,743.388679139396,738.667673680548,829.747127916037,805.895734867818,760.221847252989,667.438277747681,718.998219495736,788.864629748294,639.549954479215,740.456500073835,770.254720283941,601.941448278054,543.514923291791,873.241043149854,877.438723514422,822.797523367802,1025.36770613965,741.706517975711,816.699359920015,949.787049073825,600.795018862532,614.734076931541,789.381538706756,789.602285903333,749.772859280407,634.934319391843,670.3917383312,644.956158467377,774.724053812785,628.965391730813,680.539137938811,604.006177463955,450.45211013377
"FBgn0267969",78.1818270287369,66.7436941138558,57.4157969523678,54.0742842696595,70.56042346034,82.6710288949452,46.6500370128825,66.6571714078921,58.3444430177063,44.7933486328021,66.9826137570968,68.4957862304653,83.3848933976441,73.0210783716273,44.3685610131862,55.5729378345018,63.5809896265887,50.8064180482682,39.5783057853408,32.1035439081629,31.8673244926783,52.5822563617116,43.2869770267115,45.0689654653712,37.1959264621395,74.5683496624374,54.5208019565132,34.7157403129139,27.3088644937514,50.1823736270646,73.066720938146,44.5354947841819,28.3778572237604,49.0770488418816,44.1849100263746,52.9013937225463,47.39872903074,34.7938301808535,34.4165785407986,16.8861942086697,31.6831759421306
"FBgn0267970",5.28255588032006,5.13413031645044,1.02528208843514,8.0536168061195,3.11295985854441,6.8892524079121,3.04239371823147,6.66571714078921,7.04157070903352,1.69031504274725,4.18641335981855,6.42147995910612,7.09658667213992,0,4.55062164237808,3.38859377039645,3.74005821332874,4.70429796743224,6.85009138592438,4.58622055830898,4.42601729064976,6.57278204521395,2.33983659603846,4.62245799644833,2.4797284308093,1.98848932433167,4.45067771073577,4.45073593755307,6.20656011221624,5.70254245762097,3.91428862168639,6.01831010597052,1.4935714328295,8.1795081403136,9.14170552269819,3.96760452919097,3.26887786418897,6.24504644271729,3.89621643858098,10.3915041284121,9.64270572151801
"FBgn0267972",2041.17959215567,1954.04999844104,1982.89555903356,1828.17101498913,2107.47382423457,2101.22198441319,1939.01892975286,2311.0993572422,2623.48805845134,2371.51200497439,2052.17982898305,1758.41526213523,1744.8732480124,1922.88839711952,1971.5568265603,1812.8976671621,1906.18300272655,1892.06864250125,1737.63984822948,1633.84107389758,1843.87880328469,1755.87177493573,1751.36769213479,1751.91158065392,1973.8638309242,2130.66631102138,2205.31080566958,2146.14486908809,2316.2882338791,2172.66867635359,1796.65847735405,1906.60064157146,1792.28571939539,1766.77375830774,1694.2627568734,1831.26991269548,1810.95833676069,1496.1346977767,1802.0001028437,1418.44031352826,1653.03526654595
"FBgn0267975",2152.11326564239,2428.44363968106,2568.33163153002,2469.00880941892,2120.96331695493,1786.03868675121,1974.51352313222,2086.36946506702,2125.5484154554,2095.99065300659,2031.24776218396,2068.78679349202,2199.05479502936,2259.81021486931,2267.34723331488,2409.29017075188,2433.5312108059,2285.34795257858,2297.06397807997,2376.80880434363,2405.09779573908,2168.079106057,2646.3551901195,2624.40052748354,2236.71504458999,2279.80301034625,2077.35382148592,2098.07692096252,2214.50064803875,2317.51325477716,2222.01117424398,2297.79079845955,2080.54500593149,2302.53154149828,2195.53294303468,2437.87256071401,2352.77484275001,2366.87260178985,2334.48301611644,2665.42080893771,2730.26324857839
"FBgn0267976",2947.6661812186,2513.67020293414,2715.97225226468,2529.98619380811,2744.59294194999,2785.84144244946,2783.7902521818,2960.53065581624,2620.47024243319,2602.24000830939,2988.26185623848,3067.32692713302,2796.94222215715,2592.88881796796,2625.70868765215,2713.58589133348,2791.33011321435,2421.77259363412,2371.65386206004,2140.61844559072,2391.81974386713,2852.58740762286,2821.84293482238,2409.45623064869,2795.27387362979,2556.20302642836,2790.57492463133,2925.91380534739,2493.79585308848,2438.40715487873,2857.43069383107,3040.45026553631,2691.41572195875,2404.7753932522,2460.64240319293,2448.01199451083,2896.22578767142,2373.11764823257,2373.44518050225,2571.897271782,2427.20678304496
"FBgn0267977",103.538095254273,101.655780265719,108.679901374125,106.99805185273,100.652368759603,90.4214378538463,104.455517659281,115.221682005071,99.5879285991883,90.4318547869778,118.056856746883,112.375899284357,99.3522134099589,90.9560800769393,85.3241557945889,111.145875669004,61.0876174843695,94.0859593486448,83.7233391612979,81.4054149099845,94.7167700199049,86.3851354513834,80.7243625633268,80.8930149378457,117.787100463442,96.4417322300858,115.71762047913,133.522078126592,115.442018087222,88.9596623388872,92.638164046578,126.384512225381,85.1335716712812,67.4809421575872,73.1336441815855,96.9858884913349,89.8941412651965,79.4013047716913,75.3268511458989,92.2245991396576,73.0090576057792
"FBgn0267978",940.294946696971,839.943719771292,992.473061605215,1021.65881769059,1532.61390369003,1005.83085155517,1634.77955792971,1640.71866193997,1735.2442104404,1722.43102855945,1453.522718529,1181.55231247553,1074.24580749518,1196.52082805438,1456.19892556098,1351.37119563411,893.87391298557,986.020853973798,908.778790532634,871.381906078707,867.499388967354,1001.87977746333,947.633821395576,893.290007813639,1244.20374015857,1209.99575385582,1286.24585840264,1507.01918845547,1374.13240884467,1445.02425876115,1298.23905952599,1153.10821630395,1005.17357429425,938.598559100985,1127.47701446611,1149.72362357001,1037.05150241395,968.874348112997,889.636086809323,705.323342715973,724.580458502639
"FBgn0267982",8.4520894085121,8.21460850632071,8.20225670748111,6.903100119531,5.18826643090736,14.6396613668132,12.1695748729259,7.61796244661624,4.0237546908763,5.07094512824175,10.8846747355282,0,4.43536667008745,5.1242862015177,5.68827705297259,4.74403127855503,3.74005821332874,7.52687674789158,5.32784885571896,3.43966541873174,5.31122074877972,3.75587545440797,12.8691012782115,3.46684349733624,8.67904950783256,4.97122331082916,5.56334713841972,10.6817662501274,7.44787213465948,12.5455934067661,11.7428658650592,8.42563414835873,5.97428573131798,7.1570696227744,6.09447034846546,5.73098431994252,17.1616087869921,10.7057939018011,5.1949552514413,5.19575206420606,1.37752938878829
"FBgn0267983",2.11302235212803,6.16095637974053,2.05056417687028,2.301033373177,4.15061314472588,1.72231310197803,3.04239371823147,1.90449061165406,3.01781601815722,0.845157521373625,0,2.14049331970204,1.77414666803498,1.28107155037943,1.13765541059452,1.35543750815858,0,3.76343837394579,0.761121265102709,1.14655513957725,0.885203458129953,2.81690659080598,3.50975489405769,1.15561449911208,1.23986421540465,5.965467972995,0,0.890147187510613,0,1.14050849152419,1.30476287389546,1.2036620211941,0,1.0224385175392,1.52361758711636,1.32253484306366,1.63443893209448,0.892149491816756,3.89621643858098,0,1.37752938878829
"FBgn0267984",0,2.05365212658018,1.02528208843514,0,0,0,1.01413123941049,0,1.00593867271907,1.69031504274725,1.67456534392742,0,1.77414666803498,0,0,2.71087501631716,0,0,0,0,0,0,0,0,0,0,1.11266942768394,1.78029437502123,0,0,0,1.2036620211941,0,0,0,0.881689895375772,0,0.892149491816756,0,0,1.37752938878829
"FBgn0267986",17.9606899930882,14.3755648860612,20.5056417687028,18.408266985416,17.640105865085,22.3900703257143,12.1695748729259,24.7583779515028,22.1306507998196,17.7483079488461,15.0710880953468,18.1941932174673,15.0802466782973,15.3728586045531,17.0648311589178,15.5875313438237,16.2069189244246,10.3494555283509,21.3113954228758,18.3448822332359,15.0484587882092,14.0845329540299,15.20893787425,13.867373989345,16.7381669079628,8.94820195949249,18.915380270627,17.8029437502123,8.68918415710273,12.5455934067661,15.6571544867456,14.4439442543293,14.935714328295,12.2692622104704,15.2361758711636,17.1929529598275,13.8927309228031,8.92149491816756,11.0392799093128,6.49469008025758,8.26517633272973
"FBgn0267987",128.89436347981,106.789910582169,96.3765163129031,133.459935644266,111.028901621417,85.2544985479122,112.568567574564,84.7498322186057,125.742334089884,85.3609096587361,92.9383765879719,72.7767728698694,109.997093418169,90.9560800769393,110.352574827668,86.0702817680699,115.941804613191,91.2633805681855,69.2620351243465,64.2070878163258,86.7499388967354,98.5917306782093,106.46256511975,75.1149424422853,101.668865663181,140.188497365382,100.140248491555,104.147220938742,86.8918415710273,93.521696304984,97.8572155421598,85.4600035047814,67.2107144773273,100.198974718842,86.8462024656328,85.083074903762,101.335213789858,82.0777532471415,94.8079333388038,77.9362809630909,95.0495278263919
"FBgn0267988",6.33906705638408,9.2414345696108,21.5309238571379,9.204133492708,13.4894927203591,7.75040895890111,18.2543623093888,10.4746983640973,5.02969336359537,15.2128353847252,15.0710880953468,13.9132065780633,7.98366000615741,14.0917870541737,9.10124328475615,15.5875313438237,11.2201746399862,10.3494555283509,17.5057890973623,12.6121065353497,8.85203458129953,18.7793772720399,19.8886110663269,16.1786029875691,13.0185742617488,10.9366912838242,14.4647025598913,17.8029437502123,12.4131202244325,9.12406793219356,18.2666802345365,8.42563414835873,7.46785716414748,13.2917007280096,10.6653231098146,11.0211236921971,11.4410725246614,10.7057939018011,14.9354963478937,10.3915041284121,8.26517633272973
"FBgn0267989",1.05651117606401,1.02682606329009,1.02528208843514,1.1505166865885,2.07530657236294,0,2.02826247882098,0,3.01781601815722,2.53547256412087,2.51184801589113,1.07024665985102,3.54829333606996,1.28107155037943,0,0.677718754079291,1.24668607110958,0.940859593486448,3.04448506041083,0,0.885203458129953,0,0,0,2.4797284308093,1.98848932433167,0,1.78029437502123,0,3.42152547457258,1.30476287389546,1.2036620211941,2.98714286565899,0,1.52361758711636,3.0859146338152,0.817219466047241,0.892149491816756,0.649369406430163,3.89681404815455,0
"FBgn0267990",12.6781341127682,11.295086696191,8.20225670748111,6.903100119531,12.4518394341777,16.3619744687912,18.2543623093888,10.4746983640973,9.05344805447167,10.1418902564835,8.37282671963711,7.49172661895714,14.1931733442798,7.68642930227656,6.82593246356711,15.5875313438237,14.960232853315,13.1720343088103,10.6556977114379,4.58622055830898,3.54081383251981,13.1455640904279,10.5292646821731,12.7117594902329,19.8378274464744,7.95395729732666,10.0140248491555,4.45073593755307,13.6544322468757,7.98355944066936,13.0476287389546,16.8512682967175,13.4421428954655,8.1795081403136,10.6653231098146,7.93520905838195,11.4410725246614,14.2743918690681,11.0392799093128,14.2883181765667,15.1528232766712
"FBgn0267991",0,0,0,0,0,0,0,0.95224530582703,0,0,0.837282671963711,0,0,0,1.13765541059452,0,0,0,0.761121265102709,0,0,0,0,0,0.619932107702326,0,0,0.890147187510613,0,1.14050849152419,1.30476287389546,0,0,0,0,0,0,0,0,0,0
"FBgn0267992",40.1474246904325,26.6974776455423,23.5814880340082,20.709300358593,16.6024525789035,38.7520447945056,27.3815434640832,31.424095092292,30.1781601815722,28.7353557267032,35.1658722224758,36.3883864349347,18.6285400143673,11.5296439534148,15.9271757483233,29.1419064254095,16.2069189244246,15.0537534957832,34.2504569296219,14.9052168145042,15.0484587882092,30.9859724988658,26.9081208544423,17.3342174866812,27.2770127389023,21.8733825676483,31.1547439751504,38.2763290629564,23.5849284264217,17.1076273728629,37.8381233429685,24.0732404238821,29.8714286565899,23.5160859034016,16.75979345828,13.6661933783245,23.69936451537,25.8723352626859,22.7279292250557,24.6798223049788,20.6629408318243
"FBgn0267993",8.4520894085121,10.2682606329009,10.2528208843514,9.204133492708,11.4141861479962,6.8892524079121,14.1978373517469,6.66571714078921,13.077202745348,12.6773628206044,17.5829361112379,23.5454265167224,13.3061000102624,12.8107155037943,9.10124328475615,10.8435000652686,3.74005821332874,12.2311747153238,12.939061506746,6.87933083746348,13.2780518719493,8.45071977241794,17.5487744702884,13.867373989345,14.2584384771535,9.94244662165833,11.1266942768394,21.3635325002547,4.96524808977299,9.12406793219356,7.82857724337279,15.6476062755234,14.935714328295,7.1570696227744,7.61808793558182,3.52675958150309,11.4410725246614,9.81364440998431,16.2342351607541,10.3915041284121,6.88764694394144
"FBgn0267994",11.6216229367041,12.3219127594811,9.22753879591625,5.7525834329425,6.22591971708883,11.1950351628572,6.08478743646294,2.85673591748109,7.04157070903352,6.761260170989,7.5355440476734,4.28098663940408,6.20951333812243,3.84321465113828,3.41296623178356,7.4549062948722,1.24668607110958,9.40859593486448,4.56672759061625,3.43966541873174,7.96683112316957,7.51175090881595,10.5292646821731,4.62245799644833,7.43918529242791,2.9827339864975,10.0140248491555,11.571913437638,4.96524808977299,2.28101698304839,7.82857724337279,8.42563414835873,8.96142859697697,5.112192587696,9.14170552269819,2.20422473843943,2.45165839814172,5.35289695090054,5.84432465787147,3.89681404815455,2.75505877757658
"FBgn0267995",6.33906705638408,3.08047818987027,3.07584626530542,2.301033373177,5.18826643090736,2.58346965296704,5.07065619705245,7.61796244661624,4.0237546908763,2.53547256412087,2.51184801589113,6.42147995910612,8.8707333401749,2.56214310075885,4.55062164237808,8.13262504895149,0,2.82257878045934,6.85009138592438,2.29311027915449,9.73723803942948,3.75587545440797,2.33983659603846,3.46684349733624,7.43918529242791,0.994244662165833,1.11266942768394,4.45073593755307,3.72393606732974,2.28101698304839,3.91428862168639,0,1.4935714328295,3.0673155526176,1.52361758711636,5.29013937225463,4.08609733023621,4.46074745908378,1.94810821929049,5.19575206420606,1.37752938878829
"FBgn0267996",19.0172011691522,10.2682606329009,12.3033850612217,10.3546501792965,11.4141861479962,13.7785048158242,14.1978373517469,13.3314342815784,11.0653253999098,16.9031504274725,5.86097870374597,10.7024665985102,10.6448800082099,7.68642930227656,10.2388986953507,8.13262504895149,11.2201746399862,9.40859593486448,11.4168189765406,16.0517719540814,18.589272620729,13.1455640904279,14.0390195762308,12.7117594902329,6.19932107702326,17.896403918985,10.0140248491555,11.571913437638,17.3783683142055,14.8266103898145,5.21905149558186,6.01831010597052,11.948571462636,19.4263318332448,15.2361758711636,11.461968639885,13.8927309228031,8.92149491816756,10.3899105028826,10.3915041284121,13.7752938878829
"FBgn0268063",1054.39815371188,1432.42235828967,1508.18995208809,1701.61417946439,1660.24525789035,1259.87203409693,1677.37306998495,1467.41001627945,1408.3141418067,1446.06451907027,1270.15781336895,1347.44054475243,1209.08095426584,1452.73513813027,1635.94848043492,1412.36588350124,1244.19269896736,1232.52606746725,1367.73491338957,1529.50455619605,1441.99643329369,1069.48553564267,1316.15808527163,1717.24314568055,1448.16140359263,1550.02742831653,1470.94898339817,1474.97388970509,1731.63027130833,1742.69697504897,1424.80105829385,1351.71244980098,1457.72571844159,1430.39148603734,1512.95226400655,1457.43339705615,1262.60407504299,1478.29170794036,1441.60008227496,1396.35836725538,1581.40373832895
"FBgn0270924",644.471817399048,622.256594353794,720.773308169903,631.633660937086,757.486898912474,618.310403610111,700.764686432649,792.268094448089,824.869711629641,827.409213424778,816.350605164618,706.362795501673,730.948427230412,739.178284568929,769.055057561895,798.352692305404,781.672166585708,719.757589017133,725.348565642881,857.62324440378,805.535146898257,745.541277699983,639.945309016519,649.45534850099,767.475949335479,739.718028651379,754.389871969714,777.988641884276,852.781359418511,801.777469541509,837.657765040888,792.009609945721,790.099287966803,773.985957777174,831.895202565535,861.851872729817,732.228641578328,811.856037553248,794.82815347052,800.145817887734,732.845634835369
"FBgn0270925",61187.8447617473,65742.5387021479,69974.4772536098,54983.1924520644,68859.7097242886,47384.2780616194,77528.3049904532,66079.1585072551,64414.2769688932,62115.6971908759,60405.7583688219,68643.4802695247,58242.5738915864,52362.5185502087,54427.710153663,63564.5973826048,45252.2110091356,50932.4932337954,60336.366048487,43520.9399880731,45866.8171830035,73338.1630916337,65580.9401137659,63774.8973624984,87279.6215113027,48462.4675679492,68369.0856534676,80442.6013353341,53654.4708580869,52280.9092514691,53822.7733110618,66911.5717581803,65543.8887582896,50178.2151252713,57868.5195762666,46796.5728869645,52559.4699588283,54145.4448078507,55280.1681999933,48395.8326020474,36273.1038655732
"FBgn0270926",444.791205122949,946.733630353462,609.017560530473,586.763510160135,1134.15504179635,1228.00924171033,1804.13947491126,2640.57623305835,2825.68173166788,2095.99065300659,507.393299210009,374.586330947857,250.154680192932,634.130417437816,707.621665389791,733.291691913792,292.971226710752,486.424409832494,640.102983951378,658.122650117339,675.410238553154,456.338867710569,1157.04919674102,952.226347268355,750.737782427516,650.236009056454,958.008377235876,1158.97163813882,1006.70405020147,992.242387626049,502.333706449754,505.538048901524,474.95571563978,533.712906155462,621.635975543477,700.943466823739,337.511639477511,702.121650059787,626.641477205107,459.824057682237,597.847754734117
"FBgn0270927",457.469339235718,457.964424227379,459.326375618942,407.282907052329,429.588460479129,372.019630027253,437.090564185921,471.36142638438,573.385043449872,534.139553508131,549.257432808194,593.986896217316,555.307907094949,512.42862015177,567.690049886665,580.804972245952,659.496931616969,560.752317717923,589.107859189496,725.769403352397,657.706169390555,538.029158843942,524.123397512615,520.026524600437,455.650099161209,467.294991217941,456.194465350417,436.172121880201,556.107786054575,599.907466541726,606.714736361391,563.313825918841,509.307858594858,572.565569821952,594.210858975382,674.933614910153,612.097380069384,575.436422221808,598.71859272861,602.707239447903,535.858932238644
"FBgn0270928",815.626627921418,790.656068733368,821.250952836547,1021.65881769059,833.235588803721,625.199656018023,893.449621920642,723.706432428543,724.275844357733,762.332084279009,727.598641936464,729.908222018396,742.480380572639,790.421146584106,730.374773601681,811.229348632911,640.796640550325,685.886643651621,738.287627149627,621.432885650867,580.693468533249,719.250149519127,885.628151600557,932.58090078345,750.117850319814,865.98710074644,848.966773322849,753.064520633979,758.441645712824,750.45458742292,756.762466859369,657.199463571981,585.480001669162,718.774277830057,760.285175971066,771.037813506112,679.926595751305,719.964639896122,676.64292150023,623.490247704727,658.459047840802
